query,sources,category,142.52
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
rain jacket,Shop.com,Men's Only Clothes and Accessories,103.99
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
dish towels,Shop.com,Home,36.9
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
Assassinss Creed,Shop.com,"Toys, Games, Movies",35.16
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
table clock,Shop.com,Home,101.6
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
nutri system,Shop.com,Personal Care,40.73
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
baseball photo frame,Shop.com,Home,113.51
aveeno shampoo,Shop.com,Sports,11.62
aveeno shampoo,Shop.com,Sports,11.62
aveeno shampoo,Shop.com,Sports,11.62
aveeno shampoo,Shop.com,Sports,11.62
aveeno shampoo,Shop.com,Sports,11.62
aveeno shampoo,Shop.com,Sports,11.62
aveeno shampoo,Shop.com,Sports,11.62
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
gym gloves,Shop.com,Clothes,24.4
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
road bicycle,Shop.com,Clothes,282.24
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
knife victorinox,Shop.com,Home,58.86
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
iphone 5,Shop.com,Babies,104.17
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
volcom short,Shop.com,Women's Only Clothes and Accessories,40.28
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
notebook paper,Shop.com,Personal Care,10.74
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
business badge holder,Shop.com,Home,20.46
